feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Aminoglycoside.aac.6..ig	location	Rabida	-0.485905288150536	0.290638155767093	68	13	0.0993603691867035	0.253043503744399
Other.fabK	location	Cabo Douglas	0.310459966803375	0.187043992965528	68	52	0.101767496071117	0.253043503744399
Sulfonamide.sulA.folP	location	Cabo Douglas	-0.16942945083174	0.101622613793804	68	13	0.100277975676477	0.253043503744399
MDR.bexA.norM	location	Rabida	-0.432367189318004	0.263628807059713	68	26	0.118811909794396	0.266602334172792
MGEs.IS6100	location	Cabo Douglas	0.121380599088058	0.0767313047637433	68	8	0.118528460641815	0.266602334172792
Other.mcr.1	location	Rabida	-0.578226034359427	0.359825270768767	68	16	0.112909793476159	0.266602334172792
Tetracycline.tetR	location	Rabida	-0.549818915293337	0.34029496991098	68	29	0.114048652771166	0.266602334172792
Aminoglycoside.aac.6..Iy	location	Cabo Douglas	-0.199629678672333	0.129477983654404	68	14	0.127975925660424	0.28032821811331
MGEs.IS1111	location	Cabo Douglas	0.374936447283758	0.25500630425722	68	30	0.147022472039576	0.314559707619557
Aminoglycoside.aac3.Via	location	Cabo Douglas	0.404533546522002	0.265279028461504	68	58	0.159169522669372	0.332809001945051
Aminoglycoside.aacA43	location	Cabo Douglas	0.281419458458268	0.196395918650723	68	53	0.16527283646427	0.333222575223171
MDR.bexA.norM	location	Cabo Douglas	0.243676349118517	0.170123512568949	68	26	0.166611287611586	0.333222575223171
MGEs.ISEcp1	location	Rabida	0.335059416449658	0.259270428364506	68	38	0.20936472670825	0.409820316109767
MGEs.int1.a.marko	location	Rabida	-0.149742463099825	0.109650801406426	68	9	0.218248917575542	0.41055553356227
MGEs.IS1247	location	Cabo Douglas	0.220207874454073	0.173548181274415	68	23	0.218665447223383	0.41055553356227
Tetracycline.tetR	location	Cabo Douglas	0.260275057568949	0.215337487778159	68	29	0.233053425355513	0.428818302654144
MGEs.mobA	location	Cabo Douglas	0.0993608971832221	0.0887995867795935	68	20	0.267286245299681	0.472891049376358
Tetracycline.tetD	location	Rabida	0.112117027873225	0.0950996203244337	68	9	0.264069377635844	0.472891049376358
MGEs.IncI1_repI1	location	Rabida	-0.337589833292128	0.308972049196229	68	18	0.278592660630394	0.483594807132005
Amphenicol.catQ	location	Cabo Douglas	-0.0656708204577736	0.0608340860861273	68	7	0.284351249987863	0.4844502777571
Vancomycin.vanC2.vanC3	location	Rabida	0.417754055917737	0.392933500772583	68	50	0.296851351731237	0.496551351986797
MDR.marR	location	Rabida	-0.452172439811402	0.464047950039499	68	30	0.339059030663606	0.547253172299154
Sulfonamide.folA	location	Cabo Douglas	-0.182139219659686	0.187798997459589	68	19	0.335710180416711	0.547253172299154
MDR.marR	location	Cabo Douglas	-0.264841776077511	0.2947055645385	68	30	0.375728833602467	0.595983667093568
MGEs.ISPps1.pseud	location	Rabida	0.124237113688645	0.150564164529781	68	10	0.412307927928435	0.642920836769764
Aminoglycoside.aph4ib	location	Cabo Douglas	0.0821120053887435	0.10224428188596	68	14	0.435405211384237	0.656984611960582
Beta_Lactam.blaOXY.1	location	Rabida	0.289151919562354	0.368619602099476	68	35	0.435644235141301	0.656984611960582
MDR.emrD	location	Cabo Douglas	0.226238048512134	0.292027789311814	68	23	0.44275049936474	0.656984611960582
Aminoglycoside.acc3.iva	location	Rabida	-0.103774837920504	0.154827382996406	68	14	0.505065532129468	0.726853671278025
MDR.emrD	location	Rabida	0.286810166203313	0.461795270461531	68	23	0.53833562367546	0.726853671278025
MDR.mtrD	location	Rabida	-0.207942408807848	0.330631701320871	68	17	0.534946305491297	0.726853671278025
MDR.czcA	location	Cabo Douglas	0.0981904578068943	0.157207431886878	68	59	0.534425413671161	0.726853671278025
MGEs.ISPps1.pseud	location	Cabo Douglas	0.0622575001297876	0.0976989309655482	68	10	0.526207849992534	0.726853671278025
MGEs.IS200_1	location	Rabida	-0.142553275036786	0.223065265150143	68	11	0.531722860105731	0.726853671278025
Other.mcr.1	location	Cabo Douglas	-0.142017907441132	0.233485467131483	68	16	0.545140253458519	0.726853671278025
Aminoglycoside.aph4ib	location	Rabida	0.0849448030868937	0.157410077504076	68	14	0.59887814233039	0.787096987062798
MGEs.IS200_2	location	Cabo Douglas	0.100717654342231	0.200900682655171	68	16	0.619286347870733	0.791310333390381
MLSB.mefA	location	Rabida	-0.0941666417692984	0.186465481517056	68	10	0.615260910773229	0.791310333390381
MDR.qacA.B	location	Cabo Douglas	-0.0536280500000958	0.115837230043557	68	10	0.644939046198356	0.801816111489847
MLSB.erm.35.	location	Cabo Douglas	0.0965468260736858	0.204054820345189	68	28	0.637697249535311	0.801816111489847
Amphenicol.cmlV	location	Rabida	0.148539347112764	0.345630158055528	68	54	0.677581088865597	0.831166135675132
Aminoglycoside.aac.6..is_iu_ix	location	Rabida	-0.116006354448154	0.311865869392687	68	10	0.711202345360804	0.832791074264989
Amphenicol.catQ	location	Rabida	0.0342466408902856	0.0937516230317858	68	7	0.716080057670811	0.832791074264989
MDR.mtrD	location	Cabo Douglas	0.0724290336640299	0.210611913017217	68	17	0.733218228428958	0.832791074264989
MDR.qacA.B	location	Rabida	0.0650480106277269	0.178517160736411	68	10	0.716757307029518	0.832791074264989
MGEs.int1.a.marko	location	Cabo Douglas	-0.0288427647546545	0.0707225939449496	68	9	0.693883211316797	0.832791074264989
MGEs.IS200_2	location	Rabida	-0.112671806589535	0.3166086588708	68	16	0.72451476674391	0.832791074264989
MGEs.IS200_1	location	Cabo Douglas	0.0459260745583804	0.143628161042464	68	11	0.752465175491397	0.838889958797772
Other.nisB	location	Rabida	-0.0496061630279634	0.15844621982121	68	12	0.756824636741468	0.838889958797772
Aminoglycoside.aph6ia	location	Cabo Douglas	-0.0607815663973944	0.229380491271987	68	46	0.791862294297433	0.857074483239575
Fluoroquinolone.qepA_1_2	location	Cabo Douglas	-0.0303240723604138	0.111548055722301	68	17	0.786600804220644	0.857074483239575
Beta_Lactam.blaOXY.1	location	Cabo Douglas	0.0459121464186612	0.239191982836933	68	35	0.84838223583352	0.903936772127935
MLSB.erm.35.	location	Rabida	0.057772450400768	0.314469597977301	68	28	0.854809773642721	0.903936772127935
MGEs.IS1111	location	Rabida	0.0318021647838908	0.405445188957317	68	30	0.937775347021775	0.958614799177814
MGEs.mobA	location	Rabida	-0.0114849012513659	0.136849354050496	68	20	0.933375050115579	0.958614799177814
Sulfonamide.sulA.folP	location	Rabida	0.0135282591025481	0.156610965872208	68	13	0.931428855666076	0.958614799177814
Aminoglycoside.aadA7	location	Cabo Douglas	-0.00964433591651122	0.163694131289454	68	29	0.953636487313909	0.964116009152523
MGEs.intI1F165_clinical	location	Rabida	-0.00343579204714437	0.331741408313421	68	59	0.991846660774128	0.991846660774128
