feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Amphenicol.cmlV	location	Rabida	-0.577071697639185	0.367824112859524	68	54	0.177984103165651	0.419859935672818
Other.fabK	location	Rabida	0.376722286949271	0.288254152351982	68	52	0.195848068923688	0.439481264372234
Sulfonamide.folA	location	Rabida	-0.378236320156403	0.289417692420857	68	19	0.195855780861539	0.439481264372234
MGEs.intI1F165_clinical	location	Rabida	-0.470755174655718	0.351160600128296	68	59	0.206316929445622	0.451932321642791
MGEs.IncP_oriT	location	Rabida	-0.498036092512419	0.340020902099509	68	35	0.219875910911539	0.459740540996854
MGEs.IS1247	location	Punta Espinoza	-0.22020787445496	0.173548181277412	68	23	0.218665447224527	0.459740540996854
Other.mcr.1	location	Rabida	-0.436208126918292	0.359825270768767	68	16	0.2297941700938	0.466106850722669
Tetracycline.tetR	location	Punta Espinoza	-0.26027505756316	0.215337487777026	68	29	0.233053425361335	0.466106850722669
MGEs.ISEcp1	location	Rabida	-0.341531463831262	0.28029609990386	68	38	0.243748257318156	0.473379961894675
Sulfonamide.sulA.folP	location	Rabida	0.182957709934283	0.156610965872208	68	13	0.246980849684178	0.473379961894675
MGEs.mobA	location	Punta Espinoza	-0.0993608971832297	0.0887995867795936	68	20	0.267286245299646	0.501843562603417
Amphenicol.catQ	location	Punta Espinoza	0.0656708204577705	0.0608340860861273	68	7	0.284351249987882	0.523206299977704
Amphenicol.catQ	location	Rabida	0.0999174613480577	0.0937516230317858	68	7	0.290471475709472	0.523987760103361
Aminoglycoside.aacA43	location	Rabida	0.356825635962333	0.333513697962993	68	53	0.308504563728516	0.545815766596606
MGEs.IS6100	location	Rabida	0.113373216338265	0.118250882387925	68	8	0.3412366478918	0.581366140852697
Sulfonamide.folA	location	Punta Espinoza	0.182139219659674	0.187798997459589	68	19	0.335710180416748	0.581366140852697
MGEs.int1.a.marko	location	Rabida	-0.12089969835214	0.116193405405567	68	9	0.364421469546351	0.609577730877533
MDR.marR	location	Punta Espinoza	0.264841775560166	0.294705565082861	68	30	0.375728835328588	0.617268800896965
Aminoglycoside.aph4ib	location	Punta Espinoza	-0.08211200538551	0.102244281884843	68	14	0.435405211398587	0.65855623412152
Aminoglycoside.aac.6..Iy	location	Rabida	-0.164521792789928	0.199538973878849	68	14	0.412665541615201	0.65855623412152
MDR.emrD	location	Punta Espinoza	-0.226238048548561	0.292027789317418	68	23	0.442750499301065	0.65855623412152
MDR.mtrD	location	Rabida	-0.280371442478382	0.362562432871178	68	17	0.450967855974519	0.65855623412152
MGEs.intl3	location	Rabida	0.214709092786857	0.267395650095719	68	49	0.424921937595223	0.65855623412152
MGEs.mobA	location	Rabida	-0.110845798434592	0.136849354050496	68	20	0.420904805230332	0.65855623412152
MGEs.IS200_1	location	Rabida	-0.188479349590552	0.237535114814035	68	11	0.446770562695937	0.65855623412152
MGEs.IS1111	location	Rabida	-0.343134282500002	0.461520563918573	68	30	0.461412485389961	0.663280447748069
Beta_Lactam.blaOXY.1	location	Rabida	0.243239773143686	0.368619602099476	68	35	0.511670872862322	0.713238186414146
MDR.qacA.B	location	Rabida	0.11867606062781	0.178517160736411	68	10	0.508537912262533	0.713238186414146
MGEs.ISPps1.pseud	location	Punta Espinoza	-0.0622575001297694	0.0976989309655482	68	10	0.526207849992655	0.722554062676482
MDR.czcA	location	Punta Espinoza	-0.0981904578068951	0.157207431886878	68	59	0.534425413671157	0.723046147908036
MGEs.IS200_2	location	Rabida	-0.213389460931696	0.350951676703239	68	16	0.550949458928397	0.724105003163036
Other.mcr.1	location	Punta Espinoza	0.142017907441139	0.233485467131483	68	16	0.545140253458511	0.724105003163036
MDR.qacA.B	location	Punta Espinoza	0.0536280500000698	0.115837230043557	68	10	0.644939046198517	0.801816111490048
MGEs.trb.C	location	Rabida	-0.13628208549458	0.282199677056788	68	58	0.631638035897724	0.801816111490048
MGEs.IS200_2	location	Punta Espinoza	-0.100717654343159	0.20090068265532	68	16	0.619286347867571	0.801816111490048
MLSB.erm.35.	location	Punta Espinoza	-0.0965468260736863	0.204054820345189	68	28	0.637697249535307	0.801816111490048
MGEs.ISPps1.pseud	location	Rabida	0.0619796135588662	0.150564164529781	68	10	0.681950856300579	0.83652638372871
MGEs.int1.a.marko	location	Punta Espinoza	0.0288427647496271	0.0707225939458171	68	9	0.693883211367886	0.839963887445336
Aminoglycoside.aac.6..ig	location	Rabida	-0.1036825306587	0.290638155767093	68	13	0.722441250230176	0.852110192579182
MDR.marR	location	Rabida	-0.187330657046505	0.513156632203424	68	30	0.720204094011413	0.852110192579182
MDR.mtrD	location	Punta Espinoza	-0.0724290336573923	0.21061191301551	68	17	0.733218228450803	0.853874392626252
MGEs.IS200_1	location	Punta Espinoza	-0.0459260745763074	0.143628161047134	68	11	0.75246517540596	0.865334951716854
Aminoglycoside.aph6ia	location	Punta Espinoza	0.0607815663973912	0.229380491271987	68	46	0.791862294297446	0.879754530989802
Fluoroquinolone.qepA_1_2	location	Punta Espinoza	0.0303240723603959	0.111548055722301	68	17	0.786600804220774	0.879754530989802
Vancomycin.vanC2.vanC3	location	Rabida	-0.114806646424769	0.432150553438137	68	50	0.7936915877408	0.879754530989802
Beta_Lactam.blaOXY.1	location	Punta Espinoza	-0.0459121464186747	0.239191982836933	68	35	0.848382235833474	0.907571694147437
Fluoroquinolone.qnrA	location	Rabida	-0.0467374111451371	0.242305897595159	68	17	0.847649684601087	0.907571694147437
Tetracycline.tetD	location	Rabida	-0.019905581062603	0.0969445528270127	68	9	0.844035093908571	0.907571694147437
MDR.emrD	location	Rabida	0.0605721177015645	0.51697690688829	68	23	0.907699383759567	0.948958446657729
MLSB.erm.35.	location	Rabida	-0.038774375672918	0.314469597977301	68	28	0.902249323313805	0.948958446657729
MDR.tolC	location	Rabida	-0.0182570396443208	0.189638802906315	68	8	0.923600207137916	0.954732798389756
Aminoglycoside.aadA7	location	Punta Espinoza	0.00964433592322403	0.163694131287654	68	29	0.953636487281185	0.974828409220767
Tetracycline..tetPA	location	Rabida	0.00828961606590975	0.259618685347795	68	63	0.975083464471176	0.985798667377453
Aminoglycoside.aph4ib	location	Rabida	0.00283279769822768	0.162520431210755	68	14	0.986555346499876	0.986555346499876
