feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Clostridium.sensu.stricto.11	location	Cabo Douglas	-0.0504810129488067	0.0477017462586465	68	68	0.293852394669823	0.479443380777079
Paraclostridium	location	Cabo Douglas	0.0472360351661055	0.0458924277228278	68	68	0.307164295588797	0.488312469910395
X.Eubacterium..xylanophilum.group	location	Rabida	-0.0613892103847195	0.0610344440471221	68	68	0.318235453674168	0.493264953194961
Acetitomaculum	location	Cabo Douglas	0.0436135685195193	0.0453116978144758	68	68	0.344085141672022	0.520323872772327
Clostridium.sensu.stricto.2	location	Rabida	0.0564379234986111	0.0643098097996309	68	68	0.383396211121957	0.540441636766348
Hespellia	location	Rabida	-0.11774911963502	0.134213195954849	68	68	0.383539226092247	0.540441636766348
Epulopiscium	location	Rabida	0.0525018033431078	0.0558878084053268	68	68	0.374010137444714	0.540441636766348
X.Eubacterium..xylanophilum.group	location	Cabo Douglas	0.0329304434269867	0.0396043770050007	68	68	0.408743906307916	0.563158270913129
Lachnospiraceae.NK4A136.group	location	Cabo Douglas	0.0298431257269867	0.0465932489372678	68	68	0.524097132260769	0.680840906221347
Lachnospiraceae.NC2004.group	location	Rabida	-0.0587740423506765	0.0924329038572563	68	68	0.527102637074591	0.680840906221347
X.Eubacterium..ruminantium.group	location	Rabida	-0.0461771462601619	0.0686428929421331	68	68	0.508382954348396	0.680840906221347
uncultured	location	Rabida	-0.0348583165160782	0.0652885598137919	68	68	0.595224016111695	0.735533736614391
Lachnospiraceae.NC2004.group	location	Cabo Douglas	0.030174322311793	0.059978388091869	68	68	0.616603928586137	0.735533736614391
Blautia	location	Rabida	0.0242487752466055	0.048240504621228	68	68	0.616899262966909	0.735533736614391
X.Eubacterium..ventriosum.group	location	Rabida	0.0366627092101231	0.0714345293776776	68	68	0.615218723335189	0.735533736614391
Agathobacter	location	Rabida	0.0277139154387334	0.0609306730043347	68	68	0.650737412390494	0.761239991853031
Romboutsia	location	Cabo Douglas	0.0116233386818827	0.0281302440170651	68	68	0.680822099319372	0.767472184687292
Romboutsia	location	Rabida	-0.0180089563596604	0.0433516175314326	68	68	0.679205544878862	0.767472184687292
Terrisporobacter	location	Rabida	0.0157395771226291	0.044966539732327	68	68	0.731383872797673	0.809746430597424
Lachnoclostridium	location	Rabida	-0.0181633168137578	0.0558463845212026	68	68	0.746046205107781	0.811488854678639
Hespellia	location	Cabo Douglas	-0.0229102761348358	0.0870890215291883	68	68	0.793330777718919	0.84804324514781
Lachnospiraceae.NK4A136.group	location	Rabida	0.0145077302152986	0.0718050190481783	68	68	0.840513820662014	0.854292735754834
X.Ruminococcus..torques.group	location	Cabo Douglas	-0.008741774749848	0.0392119756263804	68	68	0.824284143039528	0.854292735754834
Lachnospiraceae.UCG.008	location	Rabida	-0.0145520351941052	0.0664060205727058	68	68	0.831595818347485	0.854292735754834
Epulopiscium	location	Cabo Douglas	0.00551773538537474	0.0363353217070643	68	68	0.882713029227776	0.882713029227776
